DATE,Time (hour),Soil Air (%),Soil Humid (%),Air Temp (%),Air Humid (%),Light (Lux),pH,N (mg/kg),P (mg/kg),K (mg/kg)
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,97.9,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,97.9,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0.83,6.5,53,5,16
25/12/2023,20,21.69,64,23.4,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,97.9,0.83,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,97.9,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.6,98.2,0,6.5,53,5,16
25/12/2023,20,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,98,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,21,21.69,63,23.5,98.1,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.9,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,98,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.9,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,98,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.9,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,21,21.69,63,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.9,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,98,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,98,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.9,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.7,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.7,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.5,97.8,0,6.5,53,5,16
25/12/2023,21,21.69,63,23.5,97.7,0,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,98,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.69,63,23.6,97.8,0.83,6.5,53,5,16
25/12/2023,21,21.69,64,23.7,98,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,98,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,98,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,98,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,98,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.9,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,98,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.6,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,98,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,97.6,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.9,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.9,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.9,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.8,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,97.6,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.6,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.8,0.83,6.5,53,5,16
25/12/2023,21,21.75,62,23.6,97.9,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.7,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.8,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.8,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.75,64,23.7,97.8,0.83,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.6,97.8,0,6.5,53,5,16
25/12/2023,21,21.81,64,23.7,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.8,0,6.5,53,5,16
25/12/2023,21,21.75,63,23.7,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.81,64,23.7,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,64,23.7,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.7,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.7,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.5,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.6,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.7,97.5,0,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.5,0.83,6.5,53,5,16
25/12/2023,21,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.3,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.7,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.7,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,62,23.7,97.5,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.7,97.5,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.9,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.3,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.7,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,62,23.8,97.4,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.9,97.4,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.8,97.5,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.4,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.4,0.83,6.5,53,5,16
25/12/2023,22,21.81,63,23.9,97.4,0.83,6.5,53,5,16
25/12/2023,22,21.87,63,23.8,97.4,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.9,97.4,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0,6.5,53,5,16
25/12/2023,22,21.81,63,23.8,97.3,0.83,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0.83,6.5,53,5,16
25/12/2023,22,21.87,63,23.8,97.5,0.83,6.5,53,5,16
25/12/2023,22,21.87,63,23.8,97.3,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.8,97.3,0.83,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.4,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.8,97.4,0,6.5,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.4,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.1,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.4,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.8,97.3,0.83,6.4,53,5,16
25/12/2023,22,21.94,62,23.9,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.3,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.87,62,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.1,0.83,6.4,53,5,16
25/12/2023,22,21.87,63,24,97.3,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.3,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.87,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.8,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.2,0.83,6.4,53,5,16
25/12/2023,22,21.94,64,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.2,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,62,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,24,97.1,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,24,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,64,24,97.2,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97.1,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,24,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,97,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,23.9,96.9,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,24,96.9,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,96.9,0.83,6.4,53,5,16
25/12/2023,22,21.94,62,24,96.9,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,96.9,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0.83,6.4,53,5,16
25/12/2023,22,21.94,63,24,97.1,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,96.9,0,6.4,53,5,16
25/12/2023,22,21.94,63,24,97,0.83,6.4,53,5,16
25/12/2023,23,21.94,62,24,96.9,0,6.4,53,5,16
25/12/2023,23,21.94,63,24,96.8,0.83,6.4,53,5,16
25/12/2023,23,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,23,21.94,63,24,97,0,6.4,53,5,16
25/12/2023,23,21.94,63,24.1,96.9,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.9,0,6.4,53,5,16
25/12/2023,23,21.94,63,24.1,97,0,6.4,53,5,16
25/12/2023,23,21.94,63,24,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24,97,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.9,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.9,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.9,0,6.4,53,5,16
25/12/2023,23,22,63,24,97,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24,96.8,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.9,0.83,6.4,53,5,16
25/12/2023,23,22,63,24,96.9,0,6.4,53,5,16
25/12/2023,23,22,62,24,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.9,0,6.4,53,5,16
25/12/2023,23,22,62,24.1,96.8,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.7,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.8,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,62,24,96.6,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.7,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.8,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.7,0,6.4,53,5,16
25/12/2023,23,22,62,24.1,96.8,0,6.4,53,5,16
25/12/2023,23,22,62,24,96.6,0,6.4,53,5,16
25/12/2023,23,22,63,24,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22,62,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.7,0,6.4,53,5,16
25/12/2023,23,22.06,63,24.1,96.7,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0.83,6.4,53,5,16
25/12/2023,23,22,62,24.1,96.6,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.7,0,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.8,0.83,6.4,53,5,16
25/12/2023,23,22,63,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,63,24.1,96.6,0.83,6.4,53,5,16
25/12/2023,23,22,62,24,96.7,0,6.4,53,5,16
25/12/2023,23,22,62,24.1,96.6,0.83,6.4,53,5,16
25/12/2023,23,22.06,63,24.1,96.6,0.83,6.4,53,5,16
25/12/2023,23,22.06,63,24.1,96.5,0,6.4,53,5,16
25/12/2023,23,22.06,62,24,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,63,24.1,96.7,0,6.4,53,5,16
25/12/2023,23,22.06,62,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,62,24.2,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,63,24.2,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,63,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,62,24.1,96.6,0,6.4,53,5,16
25/12/2023,23,22.06,63,24.2,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.1,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.1,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.1,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.1,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.1,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.1,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,64,24.2,96.6,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.1,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.4,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.1,96.6,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.3,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.5,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.4,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.4,0.83,6.6,53,5,16
25/12/2023,23,22.06,62,24.3,96.4,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.3,0.83,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.4,0.83,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.4,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.06,63,24.2,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.5,0.83,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.4,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.4,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.2,96.4,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.3,96.3,0,6.6,53,5,16
25/12/2023,23,22.06,62,24.3,96.4,0,6.6,53,5,16
25/12/2023,23,22.13,63,24.2,96.3,0.83,6.6,53,5,16
25/12/2023,23,22.13,63,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.3,96.4,0,6.6,53,5,16
25/12/2023,23,22.13,63,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.4,0.83,6.6,53,5,16
25/12/2023,23,22.13,62,24.2,96.3,0,6.6,53,5,16
25/12/2023,23,22.13,62,24.3,96.4,0.83,6.6,53,5,16
25/12/2023,23,22.13,62,24.3,96.3,0.83,6.6,53,5,16
25/12/2023,23,22.13,62,24.3,96.3,0,6.6,53,5,16
25/12/2023,23,22.13,63,24.3,96.2,0,6.5,53,5,16
25/12/2023,23,22.13,63,24.3,96.2,0,6.5,53,5,16
25/12/2023,23,22.13,63,24.2,96.3,0,6.5,53,5,16
25/12/2023,23,22.13,62,24.2,96.3,0.83,6.5,53,5,16
25/12/2023,23,22.13,63,24.3,96.1,0.83,6.5,53,5,16
25/12/2023,23,22.13,62,24.3,96.2,0.83,6.5,53,5,16
25/12/2023,23,22.13,62,24.2,96.3,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.2,96.2,0.83,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,63,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,63,24.3,96.2,0.83,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.3,0.83,6.5,53,5,16
26/12/2023,0,22.13,63,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,63,24.3,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.2,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.4,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.13,63,24.4,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.2,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.13,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96.2,0,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.2,0.83,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.2,0.83,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.19,63,24.2,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.1,0.83,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0.83,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,63,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0,6.5,53,5,16
26/12/2023,0,22.19,63,24.4,96.2,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96.1,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.4,96,0,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0.83,6.5,53,5,16
26/12/2023,0,22.19,62,24.3,96,0,6.5,53,5,16
